_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"6843794b5c931273e196b58d","The Biz Boutique ATL","protected","","Clothing, Accessories","Apparel & Footwear","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-biz-boutique-atl"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Biz Boutique ATL"",""address"":""321 Edgewood Ave SE, Atlanta, GA 30312"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b594","Walter's Clothing","protected","","Clothing, Shoes, Streetwear","Apparel & Footwear","","","","","","{""status"":""approved"",""approved"":null,""alias"":""walters-clothing-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Walter's Clothing"",""address"":""66 Decatur St SE, Atlanta, GA 30303"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b58f","Moksha Yoga Atlanta","protected","","Yoga Studio, Wellness","Health & Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""moksha-yoga-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Moksha Yoga Atlanta"",""address"":""1085 Ponce De Leon Ave NE, Atlanta, GA 30306"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b595","Paschal's Restaurant","protected","","Southern, Soul Food","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""paschals-restaurant-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Paschal's Restaurant"",""address"":""180 Northside Dr SW, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b587","Peace By Piece ATL","protected","","Home Decor, Gifts","Home & Furniture","","","","","","{""status"":""approved"",""approved"":null,""alias"":""peace-by-piece-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Peace By Piece ATL"",""address"":""1050 Ralph David Abernathy Blvd SW, Atlanta, GA 30310"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"6843794b5c931273e196b593","Busy Bee Cafe","protected","","Soul Food, Restaurant","Food & Dining","","","","","","{""status"":""approved"",""approved"":null,""alias"":""busy-bee-cafe-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Busy Bee Cafe"",""address"":""810 Martin Luther King Jr Dr SW, Atlanta, GA 30314"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630318","The Resource Guild","protected","","Marketing, PR, Consulting","Professional Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-resource-guild"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Resource Guild"",""address"":""1040 Grant St SE, Atlanta, GA 30315"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe6396963031c","Love Renaissance (LVRN)","protected","","Music, Entertainment, Management","Entertainment & Media","","","","","","{""status"":""approved"",""approved"":null,""alias"":""love-renaissance-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Love Renaissance (LVRN)"",""address"":""887 W Marietta St NW Suite M102, Atlanta, GA 30318"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe6396963031d","Atlanta Children’s Shelter","protected","","Nonprofit, Childcare, Education","Childcare & Education","","","","","","{""status"":""approved"",""approved"":null,""alias"":""atlanta-childrens-shelter"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Atlanta Children’s Shelter"",""address"":""607 Peachtree St NE, Atlanta, GA 30308"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630312","Davis Bozeman Law Firm","protected","","Legal, Law Firm, Civil Rights","Professional Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""davis-bozeman-law-firm"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Davis Bozeman Law Firm"",""address"":""4153C Flat Shoals Pkwy, Decatur, GA 30034"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630321","The Gathering Spot","protected","","Events, Community, Coworking","Events & Community","","","","","","{""status"":""approved"",""approved"":null,""alias"":""the-gathering-spot-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Gathering Spot"",""address"":""384 Northyards Blvd NW Building 100, Atlanta, GA 30313"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630322","Atlanta Black Chambers","protected","","Business Organization, Networking, Events","Events & Community","","","","","","{""status"":""approved"",""approved"":null,""alias"":""atlanta-black-chambers"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Atlanta Black Chambers"",""address"":""230 Peachtree St NW Suite 1900, Atlanta, GA 30303"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630323","Apex Museum","protected","","Museum, Education, History","Nonprofits & Cultural Orgs","","","","","","{""status"":""approved"",""approved"":null,""alias"":""apex-museum-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Apex Museum"",""address"":""135 Auburn Ave NE, Atlanta, GA 30303"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630316","Moore Income Tax Service","protected","","Accounting, Tax Prep","Professional Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""moore-income-tax-service"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Moore Income Tax Service"",""address"":""2615 Campbellton Rd SW, Atlanta, GA 30311"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe6396963031e","Eve Financial","protected","","Finance, Loans, Banking","Finance","","","","","","{""status"":""approved"",""approved"":null,""alias"":""eve-financial-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Eve Financial"",""address"":""123 Auburn Ave NE, Atlanta, GA 30303"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630324","Catapult HQ","protected","","Technology, Digital Marketing, Web Design","Tech & Digital","","","","","","{""status"":""approved"",""approved"":null,""alias"":""catapult-hq-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Catapult HQ"",""address"":""715 Peachtree St NE #100, Atlanta, GA 30308"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe6396963031f","Hosea Helps","protected","","Nonprofit, Community Services","Nonprofits & Cultural Orgs","","","","","","{""status"":""approved"",""approved"":null,""alias"":""hosea-helps-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Hosea Helps"",""address"":""2545 Forrest Hills Dr SW, Atlanta, GA 30315"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"68451075f4bbe63969630317","JPR Construction","protected","","Construction, Home Improvement","Real Estate & Construction","","","","","","{""status"":""approved"",""approved"":null,""alias"":""jpr-construction-atlanta"",""slug"":null,""isComplete"":true,""completenessScore"":78,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""JPR Construction"",""address"":""5256 Peachtree Rd, Chamblee, GA 30341"",""city"":"""",""state"":""GA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9abb","LEE Salon Pasadena","protected","","Hair Salons, Skin Care, Eyelash Service","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""lee-salon-pasadena"",""slug"":""lee-salon-pasadena"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""LEE Salon Pasadena"",""address"":""573 S Lake Ave, Ste 1, Pasadena, CA 91101"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a8b","Catalina's Dominican Beauty Salon","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""catalinas-dominican-beauty-salon"",""slug"":""catalinas-dominican-beauty-salon"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Catalina's Dominican Beauty Salon"",""address"":""15243 Roscoe Blvd, Los Angeles, CA 91402"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a99","Veenus Beauty Lounge","protected","","Hair Salons, Makeup Artists, Eyelash Service","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""veenus-beauty-lounge"",""slug"":""veenus-beauty-lounge"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Veenus Beauty Lounge"",""address"":""1626 W Whittier Blvd, La Habra, CA 90631"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9aa5","DC LUX HAIR Studio","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""dc-lux-hair-studio"",""slug"":""dc-lux-hair-studio"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""DC LUX HAIR Studio"",""address"":""8383 Wilshire Blvd, Ste 75, Beverly Hills, CA 90211"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a8f","Starring  By Ted Gibson","protected","","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""starring-by-ted-gibson"",""slug"":""starring-by-ted-gibson"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Starring  By Ted Gibson"",""address"":""211 South La Brea Ave, Los Angeles, CA 90036"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a8d","Taylor Rose Hair Studio","protected","","Hair Extensions, Eyelash Service, Waxing","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""taylor-rose-hair-studio"",""slug"":""taylor-rose-hair-studio"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Taylor Rose Hair Studio"",""address"":""7739 1/2 Santa Monica Blvd, West Hollywood, CA 90046"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9cdc","holewood media marketing los angeles","protected","","Marketing","Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""holewood-media-marketing-los-angeles"",""slug"":""holewood-media-marketing-los-angeles"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""holewood media marketing los angeles"",""address"":""Los Angeles, CA 90036"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9a9d","Hair Magnifique","protected","","Wigs, Cosmetics & Beauty Supply, Hair Extensions","Beauty, Grooming and Personal Care","","","","","","{""status"":""approved"",""approved"":null,""alias"":""hair-magnifique"",""slug"":""hair-magnifique"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""Hair Magnifique"",""address"":""5593 W Manchester Ave, Los Angeles, CA 90045"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9ce7","imreikinow los angeles","protected","","Reiki","Gym, Fitness Health and Wellness","","","","","","{""status"":""approved"",""approved"":null,""alias"":""imreikinow-los-angeles"",""slug"":""imreikinow-los-angeles"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""imreikinow los angeles"",""address"":""Los Angeles, CA 90012"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
"67f73dec1d08a04e139a9cbb","fdc investments los angeles 3","protected","","Real Estate Services","Services","","","","","","{""status"":""approved"",""approved"":null,""alias"":""fdc-investments-los-angeles-3"",""slug"":""fdc-investments-los-angeles-3"",""isComplete"":true,""completenessScore"":70,""qualityScore"":70,""isTest"":null,""auditTag"":null,""business_name"":""fdc investments los angeles 3"",""address"":""Los Angeles, CA 90004"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","part_of_complete_332_public_population"
