_id,protected_or_non_protected,current_business_name,researched_business_name,current_address,researched_address,current_phone,researched_phone,current_website,researched_website,current_category_fields,proposed_category_fields,operating_status,duplicate_status,matched_existing_record_id,source_url_1,source_url_2,evidence_summary,confidence,current_exclusion_reason,fixes_required,approval_ready,manual_review_required,projected_public_search_eligibility,date_researched,protected_live_eligibility_before,business_name_missing_before,identified_missing_name,inferred_name_method,inferred_name_confidence,category_inference_confidence,exact_phone,exact_website_domain,normalized_address_key,alias_or_slug,raw_snapshot_hash,identity_evidence_count,strong_identity_evidence_count,has_officialish_source
"67c9ead1818d604b84e5a644","non-protected","","","16527 S Harris Ave Compton, CA 90221, CA","16527 S Harris Ave Compton, CA 90221","","","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","none","","","","address:16527 S Harris Ave Compton, CA 90221 | category:Restaurants","unresolved","intentionally pending","add description; normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","27599b13f294ad54bc5c5a74898ed2492b510110","1","1","false"
"67c9ead1818d604b84e5a472","non-protected","Love Your Hair By Rachel Carter Los Angeles","Love Your Hair By Rachel Carter Los Angeles","3265 Fletcher Dr., Los Angeles, CA 90065, Los Angeles, CA","3265 Fletcher Dr., Los Angeles, CA 90065","","","","","{""category"":""Beauty"",""categories"":""Hair Stylists, Blow Dry/Out Services"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":""Beauty"",""categories"":""Hair Stylists, Blow Dry/Out Services"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","none","","","","address:3265 Fletcher Dr., Los Angeles, CA 90065 | description:Hair Stylists, Blow Dry/Out Services | category:Beauty, Grooming and Personal Care | name_inference:existing","medium","intentionally pending","","false","true","false","2026-06-21","false","false","false","existing","verified","high","","","3265 fletcher dr los angeles ca 90065|los angeles|ca","love-your-hair-by-rachel-carter-los-angeles","2563b801776b124f43d6fc5a60d727562ea610f6","2","1","false"
"67c9ead1818d604b84e5a497","non-protected","Render Pasadena Pasadena 2","Render Pasadena Pasadena 2","638 Colorado Blvd, Ste 301 1/4, Dimensions Pasadena, Pasadena, CA 91101, Pasadena, CA","638 Colorado Blvd, Ste 301 1/4, Dimensions Pasadena, Pasadena, CA 91101","16268312770","6268312770","","","{""category"":""Beauty"",""categories"":""Barbershop"",""display_categories"":""Beauty, Grooming and Personal Care""}","{""category"":""Beauty"",""categories"":""Barbershop"",""display_categories"":""Beauty, Grooming and Personal Care""}","pending","exact duplicate","67f73dec1d08a04e139a9d3f","","","address:638 Colorado Blvd, Ste 301 1/4, Dimensions Pasadena, Pasadena, CA 91101 | phone:16268312770 | description:Local barbershop offering haircuts, fades, line-ups, and grooming services. Call ahead for hours and appointments. | category:Beauty, Grooming and Personal Care | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","6268312770","","638 colorado blvd ste 301 1 4 dimensions pasadena pasadena ca 91101|pasadena|ca","render-pasadena-pasadena-2","254bae7a48a5061ee0cd9841ce34826b9a8170a7","3","2","false"
"67c9ead1818d604b84e5a4bb","non-protected","Annies Soul Delicious Los Angeles","Annies Soul Delicious Los Angeles","1066 S Fairfax Ave Los Angeles, CA 90019, CA","1066 S Fairfax Ave Los Angeles, CA 90019","323-424-7402","3234247402","","","{""category"":""Restaurants"",""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":""Restaurants"",""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73dec1d08a04e139a9d65","","","address:1066 S Fairfax Ave Los Angeles, CA 90019 | phone:323-424-7402 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3234247402","","","annies-soul-delicious-los-angeles","127cbc4e7d0b0874f82af4d429a45baf99b30859","3","2","false"
"67c9ead1818d604b84e5a4c1","non-protected","Ayda Ethiopian Restaurant Loma Linda","Ayda Ethiopian Restaurant Loma Linda","24940 Redlands Blvd Loma Linda, CA 92354, CA","24940 Redlands Blvd Loma Linda, CA 92354","909-799-6700","9097996700","","","{""category"":""Restaurants"",""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":""Restaurants"",""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73dec1d08a04e139a9d68","","","address:24940 Redlands Blvd Loma Linda, CA 92354 | phone:909-799-6700 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","9097996700","","","ayda-ethiopian-restaurant-loma-linda","cd47e05158ea305d7f7e037f8fda74c4aa261eac","3","2","false"
"67c9ead1818d604b84e5a552","non-protected","Gloveworx Los Angeles","Gloveworx Los Angeles","10250 Santa Monica Blvd Los Angeles, CA 90067, CA","10250 Santa Monica Blvd Los Angeles, CA 90067","424-302-0105","4243020105","","","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","{""category"":null,""categories"":""Gym, Fitness Health and Wellness"",""display_categories"":""Gym, Fitness Health and Wellness""}","approved","exact duplicate","67f73dec1d08a04e139a9df5","","","address:10250 Santa Monica Blvd Los Angeles, CA 90067 | phone:424-302-0105 | description:is a boxing studio founded by Leyon Azubuike, a boxing pro who has trained Jennifer Aniston. It’s offering virtual private and group training. Two locations, 10 | category:Gym, Fitness Health and Wellness | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","","4243020105","","","gloveworx-los-angeles","3a8bc1761869e0e492d5fbbaa85e87df6e94f94c","3","2","false"
"67c9ead1818d604b84e5a554","non-protected","Harun Coffee Los Angeles 2","Harun Coffee Los Angeles 2","4336 Degnan Blvd Los Angeles, CA 90008, CA","4336 Degnan Blvd Los Angeles, CA 90008","323-815-9944","3238159944","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","approved","exact duplicate","67f73dec1d08a04e139a9dff","","","address:4336 Degnan Blvd Los Angeles, CA 90008 | phone:323-815-9944 | description:is a coffee shop, gallery and select shop in Leimert Park. The gallery hosts art shows, and the shop features goods from local and artist-owned brands, which ar | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3238159944","","","harun-coffee-los-angeles-2","fdbf2cc0e68a447cbb997578148b79e88475c114","3","2","false"
"67c9ead1818d604b84e5a5c2","non-protected","Moms Haus Van Nuys","Moms Haus Van Nuys","14062 Vanowen St Van Nuys, CA 91405, CA","14062 Vanowen St Van Nuys, CA 91405","818-786-1373","8187861373","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9e65","","","address:14062 Vanowen St Van Nuys, CA 91405 | phone:818-786-1373 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","8187861373","","","moms-haus-van-nuys","0e2afde1aba32c8c07bee47191403fe21658bc64","3","2","false"
"67c9ead1818d604b84e5a5e0","non-protected","Obet And Dels Coffee Los Angeles","Obet And Dels Coffee Los Angeles","5233 Hollywood Blvd Los Angeles, CA 90027, CA","5233 Hollywood Blvd Los Angeles, CA 90027","213-770-0133","2137700133","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9e83","","","address:5233 Hollywood Blvd Los Angeles, CA 90027 | phone:213-770-0133 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","2137700133","","","obet-and-dels-coffee-los-angeles","af26b73f32b6f41302f583cf84274986b08fdff1","3","2","false"
"67c9ead1818d604b84e5a5e2","non-protected","Park Bench Grill Altadena 2","Park Bench Grill Altadena 2","2470 N Lake Ave Altadena, CA 91001, CA","2470 N Lake Ave Altadena, CA 91001","626-797-2740","6267972740","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9e8a","","","address:2470 N Lake Ave Altadena, CA 91001 | phone:626-797-2740 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","6267972740","","","park-bench-grill-altadena-2","61333012a5eebea21f7fcd066442a68b93d13bd2","3","2","false"
"67c9ead1818d604b84e5a5f3","non-protected","","","201 S Market St., Inglewood, CA 90301, CA","201 S Market St., Inglewood, CA 90301","","","","","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping""}","{""category"":null,""categories"":""Shopping"",""display_categories"":""Shopping and Retail""}","pending","none","","","","address:201 S Market St., Inglewood, CA 90301 | description:accessories, women’s clothing, shoes | category:Shopping","unresolved","intentionally pending","normalize address fields; generate alias/slug","false","true","false","2026-06-21","false","true","false","","","high","","","","","9070e3a2228b7881d9c9ab1c6325b84c4604538c","1","1","false"
"67c9ead1818d604b84e5a60b","non-protected","Ride On Bike Co Op Los Angeles","Ride On Bike Co Op Los Angeles","4319 Degnan Blvd Los Angeles, CA 90008, CA","4319 Degnan Blvd Los Angeles, CA 90008","323-903-5043","3239035043","","","{""category"":null,""categories"":""Services"",""display_categories"":""Services""}","{""category"":null,""categories"":""Services"",""display_categories"":""Services""}","approved","exact duplicate","67f73df01d08a04e139a9eb0","","","address:4319 Degnan Blvd Los Angeles, CA 90008 | phone:323-903-5043 | description:Another key black-owned business in Leimert Park, Ride On! is a full service bicycle shop that offers repairs, sales and rentals. The Co-Op is a member run bicy | category:Services | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","","3239035043","","","ride-on-bike-co-op-los-angeles","7d61eec1aaf1c501adb389454fed99663727926c","3","2","false"
"67c9ead1818d604b84e5a622","non-protected","Royal Gourmet Cookies Long Beach","Royal Gourmet Cookies Long Beach","Long Beach, CA 90807, CA","Long Beach, CA 90807","562-208-5802","5622085802","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73df01d08a04e139a9ebf","","","address:Long Beach, CA 90807 | phone:562-208-5802 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","5622085802","","","royal-gourmet-cookies-long-beach","caa64538c94b6171a37517bbd6c923d637a1f4c5","3","2","false"
"67c9ead1818d604b84e5a542","non-protected","Freaky Fruit Pizza Los Angeles","Freaky Fruit Pizza Los Angeles","8301 S Western Los Angeles, CA 90047, CA","8301 S Western Los Angeles, CA 90047","323-922-8628","3239228628","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","pending","exact duplicate","67f73dec1d08a04e139a9de3","","","address:8301 S Western Los Angeles, CA 90047 | phone:323-922-8628 | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","add description; normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3239228628","","","freaky-fruit-pizza-los-angeles","c878ef47b1aefdb06b5c74afdfde0ffe78081422","3","2","false"
"67c9ead1818d604b84e5a5c0","non-protected","Mo Better Burgers South Bay Hawthorne","Mo Better Burgers South Bay Hawthorne","12734 Crenshaw Blvd Hawthorne, CA 90250, CA","12734 Crenshaw Blvd Hawthorne, CA 90250","323-531-1749","3235311749","","","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","{""category"":null,""categories"":""Restaurants"",""display_categories"":""Restaurants""}","approved","exact duplicate","67f73df01d08a04e139a9e72","","","address:12734 Crenshaw Blvd Hawthorne, CA 90250 | phone:323-531-1749 | description:Mo Better Burgers, 12734 Crenshaw Blvd., Hawthorne, (323) 531-1749, | category:Restaurants | name_inference:existing | duplicate:exact duplicate:exact_phone+exact_alias_or_slug","verified","duplicate","normalize address fields; deduplicate before approval","false","false","false","2026-06-21","false","false","false","existing","verified","high","3235311749","","","mo-better-burgers-south-bay-hawthorne","a0e1c895d1ba651568c62c937ff94ac2c702e3f9","3","2","false"
