_id,business_name,group,current_category,current_categories,current_display_categories,proposed_display_categories,source_field,source_value,exact_mapping_rule,confidence,public_search_fields_before,projected_public_search_eligibility_after,manual_review_required,why_public_or_not
"67c9ead1818d604b84e5a56c","Janga By Derricks Jamaican Cuisine Culver City","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""janga-by-derricks-jamaican-cuisine-culver-city"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Janga By Derricks Jamaican Cuisine Culver City"",""address"":""3850 Main St Culver City, CA 90232"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a56e","J Looneys Long Beach 2","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""j-looneys-long-beach-2"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""J Looneys Long Beach 2"",""address"":""5204 Orange Ave Long Beach, CA 90805"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a5c8","Museum Of African American Art Los Angeles","remaining","","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","","","","","","{""status"":""approved"",""approved"":null,""alias"":""museum-of-african-american-art-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Museum Of African American Art Los Angeles"",""address"":""4005 Crenshaw Blvd Los Angeles, CA 90008"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a60e","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""837 S Windsor Blvd Los Angeles, CA 90005"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a493","The Hive Barber Studio West Hollywood","remaining","Beauty","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-hive-barber-studio-west-hollywood"",""slug"":""the-hive-barber-studio-west-hollywood-west-hollywood-ca"",""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Hive Barber Studio West Hollywood"",""address"":""1250 N La Brea Ave, Ste 135, West Hollywood, CA 90038"",""city"":""West Hollywood"",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a499","Jason Scott The Barber Gardena 3","remaining","Beauty","Barbershop","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""jason-scott-the-barber-gardena-3"",""slug"":""jason-scott-the-barber-gardena-3-gardena-ca"",""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Jason Scott The Barber Gardena 3"",""address"":""15217 S Western Ave, Gardena, CA 90249"",""city"":""Gardena"",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4b2","","remaining","Shopping","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""8500 Burton Way #612 Los Angeles Beverly Hills, CA 90048"",""city"":""Los Angeles Beverly Hills"",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a4b8","Alex Fish Market Los Angeles","remaining","Restaurants","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""alex-fish-market-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Alex Fish Market Los Angeles"",""address"":""1451 W Martin Luther King Jr Blvd Los Angeles, CA 90062"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4d9","Bo Daddy S Bbq Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""bo-daddy-s-bbq-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Bo Daddy S Bbq Los Angeles"",""address"":""1415 S Hill St Los Angeles, CA 90015"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4f4","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""600 S Spring St Los Angeles, CA 90014"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a540","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":33,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""4807 W Adams Blvd Los Angeles, CA 90016"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a57c","Kens Ice Cream Parlor Carson","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""kens-ice-cream-parlor-carson"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Kens Ice Cream Parlor Carson"",""address"":""18511 S Avalon Blvd Carson, CA 90746"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a590","","remaining","","Shopping","Shopping","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""4193 Redondo Beach Blvd. Lawndale, CA 90260"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a5ba","Melkam Ethiopian Restaurant Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""melkam-ethiopian-restaurant-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Melkam Ethiopian Restaurant Los Angeles"",""address"":""3182 W Pico Blvd Los Angeles, CA 90019"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a5c6","Munchies Vegan Diner Santa Ana","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""munchies-vegan-diner-santa-ana"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Munchies Vegan Diner Santa Ana"",""address"":""313 N Bush St Santa Ana, CA 92701"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a61a","Silverback Coffee Of Rwanda Los Angeles 3","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""silverback-coffee-of-rwanda-los-angeles-3"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Silverback Coffee Of Rwanda Los Angeles 3"",""address"":""1712 W Sunset Blvd Los Angeles, CA 90026"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a469","The Hair Bar Of Beverly Hills Beverly Hills","remaining","Beauty","Hair Salons","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""the-hair-bar-of-beverly-hills-beverly-hills"",""slug"":""the-hair-bar-of-beverly-hills-beverly-hills-beverly-hills-ca"",""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""The Hair Bar Of Beverly Hills Beverly Hills"",""address"":""151 S Doheny Dr, Studio 26, Beverly Hills, CA 90211"",""city"":""Beverly Hills"",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a46e","Michael Sixteenthirtysix Los Angeles 3","remaining","Beauty","Hair Stylists","Beauty, Grooming and Personal Care","","","","","","{""status"":""pending"",""approved"":null,""alias"":""michael-sixteenthirtysix-los-angeles-3"",""slug"":""michael-sixteenthirtysix-los-angeles-3-los-angeles-ca"",""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Michael Sixteenthirtysix Los Angeles 3"",""address"":""1636 Abbott Kinney Blvd, Sixteen Thirty Six, Los Angeles, CA 90291"",""city"":""Los Angeles"",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4fc","Camilles Burbank 2","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""camilles-burbank-2"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Camilles Burbank 2"",""address"":""2713 W Olive Ave Burbank, CA 91505"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a548","Fourfortyfour Catering And Curation Los Angeles","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""fourfortyfour-catering-and-curation-los-angeles"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Fourfortyfour Catering And Curation Los Angeles"",""address"":""Los Angeles, CA 91604"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a567","J And Js Bbq And Fish Pomona","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""j-and-js-bbq-and-fish-pomona"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""J And Js Bbq And Fish Pomona"",""address"":""751 Indian Hill Blvd Pomona, CA 91767"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a57a","Keiths Kettle Corn Azusa","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""keiths-kettle-corn-azusa"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Keiths Kettle Corn Azusa"",""address"":""200 W Foothill Blvd Ste 3 Azusa, CA 91702"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a5dd","Orleans And York Deli Los Angeles 3","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""orleans-and-york-deli-los-angeles-3"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Orleans And York Deli Los Angeles 3"",""address"":""333 S Spring St Los Angeles, CA 90013"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a615","Shades Of Afrika Long Beach 2","remaining","","Shopping","Shopping","","","","","","{""status"":""approved"",""approved"":null,""alias"":""shades-of-afrika-long-beach-2"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Shades Of Afrika Long Beach 2"",""address"":""1001 E 4th St Long Beach, CA 90802"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a63d","Taco Bar Los Angeles 2","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""taco-bar-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Taco Bar Los Angeles 2"",""address"":""5815 West Pico Blvd Los Angeles, CA 90019"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4de","Big Ants Bbq Los Angeles 2","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":""big-ants-bbq-los-angeles-2"",""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Big Ants Bbq Los Angeles 2"",""address"":""2207 N San Fernando Rd Los Angeles, CA 90065"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|incomplete_listing"
"67c9ead1818d604b84e5a4e6","","remaining","","Services","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""1112 Montana Ave #432, Santa Monica, CA 90403"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a4f5","Busy Baking Hawthorne","remaining","","Restaurants","Restaurants","","","","","","{""status"":""approved"",""approved"":null,""alias"":""busy-baking-hawthorne"",""slug"":null,""isComplete"":false,""completenessScore"":67,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":""Busy Baking Hawthorne"",""address"":""11861 Inglewood Ave Hawthorne, CA 90250"",""city"":"""",""state"":""CA""}","unchanged","false","incomplete_listing"
"67c9ead1818d604b84e5a4fe","","remaining","","Services","Services","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":56,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""406 N La Cienega Blvd, West Hollywood, CA 90048"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
"67c9ead1818d604b84e5a522","","remaining","","Restaurants","Restaurants","","","","","","{""status"":""pending"",""approved"":null,""alias"":null,""slug"":null,""isComplete"":false,""completenessScore"":44,""qualityScore"":null,""isTest"":null,""auditTag"":null,""business_name"":"""",""address"":""315 N Sierra Bonita Ave Los Angeles, CA 90036"",""city"":"""",""state"":""CA""}","unchanged","false","status_not_public|missing_alias_or_slug|incomplete_listing"
